year,id,display_name,works_count,category,related_concepts
2023,https://openalex.org/T10100,Metaheuristic Optimization Algorithms Research,6966,Optimization & Theory,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2023,https://openalex.org/T14470,Advanced Data Processing Techniques,6876,Robotics & Control,"[{""id"": ""https://openalex.org/T14011"", ""display_name"": ""Elevator Systems and Control"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10972"", ""display_name"": ""Power Systems Fault Detection"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11053"", ""display_name"": ""Process Optimization and Integration"", ""category"": ""Optimization & Theory""}]"
2023,https://openalex.org/T12128,AI in Service Interactions,6651,Robotics & Control,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2023,https://openalex.org/T11652,Imbalanced Data Classification Techniques,6417,Machine Learning,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2023,https://openalex.org/T11550,Text and Document Classification Technologies,6341,Machine Learning,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2023,https://openalex.org/T11479,Smart Cities and Technologies,6184,Machine Learning,"[{""id"": ""https://openalex.org/T10689"", ""display_name"": ""Remote-Sensing Image Classification"", ""category"": ""Computer Vision""}, {""id"": ""https://openalex.org/T14145"", ""display_name"": ""Diverse Cultural Media Analysis"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12124"", ""display_name"": ""Engineering Education and Curriculum Development"", ""category"": ""Machine Learning""}]"
2023,https://openalex.org/T11710,Biomedical Text Mining and Ontologies,6136,AI in Healthcare,"[{""id"": ""https://openalex.org/T10207"", ""display_name"": ""Advanced biosensing and bioanalysis techniques"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12412"", ""display_name"": ""Enzyme function and inhibition"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10066"", ""display_name"": ""Gut microbiota and health"", ""category"": ""AI in Healthcare""}]"
2023,https://openalex.org/T10052,Medical Image Segmentation Techniques,6064,AI in Healthcare,"[{""id"": ""https://openalex.org/T10888"", ""display_name"": ""Augmented Reality Applications"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11019"", ""display_name"": ""Image Enhancement Techniques"", ""category"": ""Computer Vision""}, {""id"": ""https://openalex.org/T13579"", ""display_name"": ""Image and Video Stabilization"", ""category"": ""Computer Vision""}]"
2023,https://openalex.org/T12254,Machine Learning in Bioinformatics,5831,AI in Healthcare,"[{""id"": ""https://openalex.org/T10207"", ""display_name"": ""Advanced biosensing and bioanalysis techniques"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12412"", ""display_name"": ""Enzyme function and inhibition"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10066"", ""display_name"": ""Gut microbiota and health"", ""category"": ""AI in Healthcare""}]"
2023,https://openalex.org/T12676,Machine Learning and ELM,5555,Machine Learning,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2023,https://openalex.org/T12597,Fire Detection and Safety Systems,5420,Computer Vision,"[{""id"": ""https://openalex.org/T11941"", ""display_name"": ""Power System Reliability and Maintenance"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T14306"", ""display_name"": ""Technology Assessment and Management"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T14392"", ""display_name"": ""Geoscience and Mining Technology"", ""category"": ""Machine Learning""}]"
2023,https://openalex.org/T11106,Data Management and Algorithms,5334,Robotics & Control,"[{""id"": ""https://openalex.org/T10860"", ""display_name"": ""Speech and Audio Processing"", ""category"": ""Natural Language Processing""}, {""id"": ""https://openalex.org/T11447"", ""display_name"": ""Blind Source Separation Techniques"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11034"", ""display_name"": ""Digital Filter Design and Implementation"", ""category"": ""Machine Learning""}]"
2023,https://openalex.org/T11595,Textile materials and evaluations,5241,Machine Learning,"[{""id"": ""https://openalex.org/T10389"", ""display_name"": ""Polymer crystallization and properties"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10660"", ""display_name"": ""Conducting polymers and applications"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11360"", ""display_name"": ""Flame retardant materials and properties"", ""category"": ""Machine Learning""}]"
2023,https://openalex.org/T12031,Speech and dialogue systems,5226,Natural Language Processing,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2023,https://openalex.org/T12564,Sensor Technology and Measurement Systems,5179,Machine Learning,"[{""id"": ""https://openalex.org/T11347"", ""display_name"": ""Neural Networks Stability and Synchronization"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10317"", ""display_name"": ""Advanced Database Systems and Queries"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12127"", ""display_name"": ""Software System Performance and Reliability"", ""category"": ""Machine Learning""}]"
2023,https://openalex.org/T13674,Computer Science and Engineering,5040,Computer Vision,"[{""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11010"", ""display_name"": ""Logic, Reasoning, and Knowledge"", ""category"": ""Machine Learning""}]"
2023,https://openalex.org/T12761,Data Stream Mining Techniques,4824,Machine Learning,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2023,https://openalex.org/T10711,Target Tracking and Data Fusion in Sensor Networks,4798,Computer Vision,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2023,https://openalex.org/T10799,Data Visualization and Analytics,4786,Computer Vision,"[{""id"": ""https://openalex.org/T10888"", ""display_name"": ""Augmented Reality Applications"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11019"", ""display_name"": ""Image Enhancement Techniques"", ""category"": ""Computer Vision""}, {""id"": ""https://openalex.org/T13579"", ""display_name"": ""Image and Video Stabilization"", ""category"": ""Computer Vision""}]"
2023,https://openalex.org/T11975,Evolutionary Algorithms and Applications,4704,Optimization & Theory,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2023,https://openalex.org/T11612,Stochastic Gradient Optimization Techniques,4523,Optimization & Theory,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2023,https://openalex.org/T13629,Text Readability and Simplification,4402,Natural Language Processing,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2023,https://openalex.org/T10538,Data Mining Algorithms and Applications,4337,Machine Learning,"[{""id"": ""https://openalex.org/T14414"", ""display_name"": ""Artificial Intelligence in Education"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12863"", ""display_name"": ""Web and Library Services"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11800"", ""display_name"": ""User Authentication and Security Systems"", ""category"": ""Machine Learning""}]"
2023,https://openalex.org/T12072,Machine Learning and Algorithms,4291,Computer Vision,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2023,https://openalex.org/T10571,Robotic Mechanisms and Dynamics,4221,Robotics & Control,"[{""id"": ""https://openalex.org/T14011"", ""display_name"": ""Elevator Systems and Control"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10972"", ""display_name"": ""Power Systems Fault Detection"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11053"", ""display_name"": ""Process Optimization and Integration"", ""category"": ""Optimization & Theory""}]"
2023,https://openalex.org/T12006,Ergonomics and Musculoskeletal Disorders,4207,Computer Vision,"[{""id"": ""https://openalex.org/T13542"", ""display_name"": ""Grit, Self-Efficacy, and Motivation"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11400"", ""display_name"": ""Motivation and Self-Concept in Sports"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12753"", ""display_name"": ""Psychology, Coaching, and Therapy"", ""category"": ""Machine Learning""}]"
2023,https://openalex.org/T11347,Neural Networks Stability and Synchronization,4204,Machine Learning,"[{""id"": ""https://openalex.org/T10317"", ""display_name"": ""Advanced Database Systems and Queries"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12127"", ""display_name"": ""Software System Performance and Reliability"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10796"", ""display_name"": ""Cooperative Communication and Network Coding"", ""category"": ""Machine Learning""}]"
2023,https://openalex.org/T13717,Advanced Algorithms and Applications,4171,Robotics & Control,"[{""id"": ""https://openalex.org/T14011"", ""display_name"": ""Elevator Systems and Control"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10972"", ""display_name"": ""Power Systems Fault Detection"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11053"", ""display_name"": ""Process Optimization and Integration"", ""category"": ""Optimization & Theory""}]"
2023,https://openalex.org/T11303,Bayesian Modeling and Causal Inference,4076,Machine Learning,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2023,https://openalex.org/T10972,Power Systems Fault Detection,4043,Machine Learning,"[{""id"": ""https://openalex.org/T14011"", ""display_name"": ""Elevator Systems and Control"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11053"", ""display_name"": ""Process Optimization and Integration"", ""category"": ""Optimization & Theory""}, {""id"": ""https://openalex.org/T10791"", ""display_name"": ""Advanced Control Systems Optimization"", ""category"": ""Optimization & Theory""}]"
2023,https://openalex.org/T11053,Process Optimization and Integration,4008,Optimization & Theory,"[{""id"": ""https://openalex.org/T14011"", ""display_name"": ""Elevator Systems and Control"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10972"", ""display_name"": ""Power Systems Fault Detection"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10791"", ""display_name"": ""Advanced Control Systems Optimization"", ""category"": ""Optimization & Theory""}]"
2023,https://openalex.org/T13910,Computational and Text Analysis Methods,3870,Natural Language Processing,"[{""id"": ""https://openalex.org/T12913"", ""display_name"": ""Multidisciplinary Research Papers Compilation"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T14228"", ""display_name"": ""Religion and Sociopolitical Dynamics in Nigeria"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T13041"", ""display_name"": ""Contemporary Social and Economic Issues"", ""category"": ""Machine Learning""}]"
2023,https://openalex.org/T11749,Iterative Learning Control Systems,3790,Optimization & Theory,"[{""id"": ""https://openalex.org/T14011"", ""display_name"": ""Elevator Systems and Control"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10972"", ""display_name"": ""Power Systems Fault Detection"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11053"", ""display_name"": ""Process Optimization and Integration"", ""category"": ""Optimization & Theory""}]"
2023,https://openalex.org/T11901,Bayesian Methods and Mixture Models,3789,Machine Learning,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2023,https://openalex.org/T11269,Algorithms and Data Compression,3634,AI in Healthcare,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2023,https://openalex.org/T13623,Linguistic Studies and Language Acquisition,3610,Machine Learning,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2023,https://openalex.org/T12016,Web Data Mining and Analysis,3190,Computer Vision,"[{""id"": ""https://openalex.org/T14414"", ""display_name"": ""Artificial Intelligence in Education"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12863"", ""display_name"": ""Web and Library Services"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11800"", ""display_name"": ""User Authentication and Security Systems"", ""category"": ""Machine Learning""}]"
2023,https://openalex.org/T12709,Optimization and Mathematical Programming,3150,Optimization & Theory,"[{""id"": ""https://openalex.org/T14011"", ""display_name"": ""Elevator Systems and Control"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10972"", ""display_name"": ""Power Systems Fault Detection"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11053"", ""display_name"": ""Process Optimization and Integration"", ""category"": ""Optimization & Theory""}]"
2023,https://openalex.org/T12549,Image and Object Detection Techniques,3134,Computer Vision,"[{""id"": ""https://openalex.org/T10888"", ""display_name"": ""Augmented Reality Applications"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11019"", ""display_name"": ""Image Enhancement Techniques"", ""category"": ""Computer Vision""}, {""id"": ""https://openalex.org/T13579"", ""display_name"": ""Image and Video Stabilization"", ""category"": ""Computer Vision""}]"
2024,https://openalex.org/T12422,Radiomics and Machine Learning in Medical Imaging,33676,AI in Healthcare,"[{""id"": ""https://openalex.org/T11304"", ""display_name"": ""Advanced Neuroimaging Techniques and Applications"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11828"", ""display_name"": ""Corneal Surgery and Treatments"", ""category"": ""AI in Healthcare""}, {""id"": ""https://openalex.org/T12055"", ""display_name"": ""Boron Compounds in Chemistry"", ""category"": ""Machine Learning""}]"
2024,https://openalex.org/T10028,Topic Modeling,32402,Natural Language Processing,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2024,https://openalex.org/T10181,Natural Language Processing Techniques,30460,Natural Language Processing,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2024,https://openalex.org/T11512,Anomaly Detection Techniques and Applications,27276,Computer Vision,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2024,https://openalex.org/T10400,Network Security and Intrusion Detection,26718,Machine Learning,"[{""id"": ""https://openalex.org/T11347"", ""display_name"": ""Neural Networks Stability and Synchronization"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10317"", ""display_name"": ""Advanced Database Systems and Queries"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12127"", ""display_name"": ""Software System Performance and Reliability"", ""category"": ""Machine Learning""}]"
2024,https://openalex.org/T10320,Neural Networks and Applications,26049,Machine Learning,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2024,https://openalex.org/T11636,Artificial Intelligence in Healthcare and Education,24769,AI in Healthcare,[]
2024,https://openalex.org/T10876,Fault Detection and Control Systems,21753,AI in Healthcare,"[{""id"": ""https://openalex.org/T14011"", ""display_name"": ""Elevator Systems and Control"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10972"", ""display_name"": ""Power Systems Fault Detection"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11053"", ""display_name"": ""Process Optimization and Integration"", ""category"": ""Optimization & Theory""}]"
2024,https://openalex.org/T10211,Computational Drug Discovery Methods,21634,AI in Healthcare,"[{""id"": ""https://openalex.org/T12794"", ""display_name"": ""Adaptive Dynamic Programming Control"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T13523"", ""display_name"": ""Mathematics, Computing, and Information Processing"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11567"", ""display_name"": ""semigroups and automata theory"", ""category"": ""Machine Learning""}]"
2024,https://openalex.org/T10273,IoT and Edge/Fog Computing,20493,Machine Learning,"[{""id"": ""https://openalex.org/T11347"", ""display_name"": ""Neural Networks Stability and Synchronization"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10317"", ""display_name"": ""Advanced Database Systems and Queries"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12127"", ""display_name"": ""Software System Performance and Reliability"", ""category"": ""Machine Learning""}]"
2024,https://openalex.org/T10036,Advanced Neural Network Applications,19945,Computer Vision,"[{""id"": ""https://openalex.org/T10888"", ""display_name"": ""Augmented Reality Applications"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11019"", ""display_name"": ""Image Enhancement Techniques"", ""category"": ""Computer Vision""}, {""id"": ""https://openalex.org/T13579"", ""display_name"": ""Image and Video Stabilization"", ""category"": ""Computer Vision""}]"
2024,https://openalex.org/T10429,EEG and Brain-Computer Interfaces,19739,AI in Healthcare,"[{""id"": ""https://openalex.org/T13397"", ""display_name"": ""Hallucinations in medical conditions"", ""category"": ""AI in Healthcare""}, {""id"": ""https://openalex.org/T10788"", ""display_name"": ""Neuroscience and Music Perception"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10241"", ""display_name"": ""Functional Brain Connectivity Studies"", ""category"": ""AI in Healthcare""}]"
2024,https://openalex.org/T13559,Edcuational Technology Systems,19727,Natural Language Processing,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2024,https://openalex.org/T11396,Artificial Intelligence in Healthcare,18659,AI in Healthcare,"[{""id"": ""https://openalex.org/T13960"", ""display_name"": ""Dietetics, Nutrition, and Education"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T13243"", ""display_name"": ""Innovation in Digital Healthcare Systems"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12871"", ""display_name"": ""Healthcare Quality and Management"", ""category"": ""Machine Learning""}]"
2024,https://openalex.org/T10862,AI in cancer detection,18342,AI in Healthcare,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2024,https://openalex.org/T11122,Online Learning and Analytics,17895,Machine Learning,"[{""id"": ""https://openalex.org/T14114"", ""display_name"": ""Digital Media and Philosophy"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T14246"", ""display_name"": ""E-Learning and Knowledge Management"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T13541"", ""display_name"": ""IoT-based Control Systems"", ""category"": ""Machine Learning""}]"
2024,https://openalex.org/T10223,Microgrid Control and Optimization,16695,Optimization & Theory,"[{""id"": ""https://openalex.org/T14011"", ""display_name"": ""Elevator Systems and Control"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10972"", ""display_name"": ""Power Systems Fault Detection"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11053"", ""display_name"": ""Process Optimization and Integration"", ""category"": ""Optimization & Theory""}]"
2024,https://openalex.org/T10378,Advanced MRI Techniques and Applications,16353,AI in Healthcare,"[{""id"": ""https://openalex.org/T11304"", ""display_name"": ""Advanced Neuroimaging Techniques and Applications"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11828"", ""display_name"": ""Corneal Surgery and Treatments"", ""category"": ""AI in Healthcare""}, {""id"": ""https://openalex.org/T12055"", ""display_name"": ""Boron Compounds in Chemistry"", ""category"": ""Machine Learning""}]"
2024,https://openalex.org/T10764,Privacy-Preserving Technologies in Data,14954,Explainable & Trustworthy AI,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2024,https://openalex.org/T11775,COVID-19 diagnosis using AI,14516,AI in Healthcare,"[{""id"": ""https://openalex.org/T11304"", ""display_name"": ""Advanced Neuroimaging Techniques and Applications"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11828"", ""display_name"": ""Corneal Surgery and Treatments"", ""category"": ""AI in Healthcare""}, {""id"": ""https://openalex.org/T12055"", ""display_name"": ""Boron Compounds in Chemistry"", ""category"": ""Machine Learning""}]"
2024,https://openalex.org/T10581,Neural dynamics and brain function,14343,AI in Healthcare,"[{""id"": ""https://openalex.org/T13397"", ""display_name"": ""Hallucinations in medical conditions"", ""category"": ""AI in Healthcare""}, {""id"": ""https://openalex.org/T10788"", ""display_name"": ""Neuroscience and Music Perception"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10241"", ""display_name"": ""Functional Brain Connectivity Studies"", ""category"": ""AI in Healthcare""}]"
2024,https://openalex.org/T10534,Structural Health Monitoring Techniques,13894,AI in Healthcare,"[{""id"": ""https://openalex.org/T11375"", ""display_name"": ""Geotechnical Engineering and Soil Stabilization"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11870"", ""display_name"": ""Structural Analysis and Optimization"", ""category"": ""Optimization & Theory""}, {""id"": ""https://openalex.org/T12293"", ""display_name"": ""Dam Engineering and Safety"", ""category"": ""Machine Learning""}]"
2024,https://openalex.org/T10682,Quantum Computing Algorithms and Architecture,13798,Machine Learning,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2024,https://openalex.org/T10121,Building Energy and Comfort Optimization,13703,Optimization & Theory,"[{""id"": ""https://openalex.org/T11933"", ""display_name"": ""Mining and Resource Management"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T13477"", ""display_name"": ""Sustainable Design and Development"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11847"", ""display_name"": ""Recycled Aggregate Concrete Performance"", ""category"": ""Machine Learning""}]"
